UnitID,Institution Name,City location of institution (HD2015),Institution open to the general public (HD2015),Applicants total (ADM2015_RV),Admissions total (ADM2015_RV),Enrolled total (ADM2015_RV),,Grand total (C2016_A  First major  Agriculture  Agriculture Operations and Related Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Agriculture  Agriculture Operations and Related Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Agriculture  Agriculture Operations and Related Sciences  Bachelor's degree),Grand total (C2016_A  First major  Natural Resources and Conservation  Bachelor's degree),Grand total men (C2016_A  First major  Natural Resources and Conservation  Bachelor's degree),Grand total women (C2016_A  First major  Natural Resources and Conservation  Bachelor's degree),Grand total (C2016_A  First major  Architecture and Related Services  Bachelor's degree),Grand total men (C2016_A  First major  Architecture and Related Services  Bachelor's degree),Grand total women (C2016_A  First major  Architecture and Related Services  Bachelor's degree),Grand total (C2016_A  First major  Area  Ethnic  Cultural  Gender  and Group Studies  Bachelor's degree),Grand total men (C2016_A  First major  Area  Ethnic  Cultural  Gender  and Group Studies  Bachelor's degree),Grand total women (C2016_A  First major  Area  Ethnic  Cultural  Gender  and Group Studies  Bachelor's degree),Grand total (C2016_A  First major  Communication  Journalism  and Related Programs  Bachelor's degree),Grand total men (C2016_A  First major  Communication  Journalism  and Related Programs  Bachelor's degree),Grand total women (C2016_A  First major  Communication  Journalism  and Related Programs  Bachelor's degree),Grand total (C2016_A  First major  Communications Technologies/Technicians and Support Services  Bachelor's degree),Grand total men (C2016_A  First major  Communications Technologies/Technicians and Support Services  Bachelor's degree),Grand total women (C2016_A  First major  Communications Technologies/Technicians and Support Services  Bachelor's degree),Grand total (C2016_A  First major  Computer and Information Sciences and Support Services  Bachelor's degree),Grand total men (C2016_A  First major  Computer and Information Sciences and Support Services  Bachelor's degree),Grand total women (C2016_A  First major  Computer and Information Sciences and Support Services  Bachelor's degree),Grand total (C2016_A  First major  Personal and Culinary Services  Bachelor's degree),Grand total men (C2016_A  First major  Personal and Culinary Services  Bachelor's degree),Grand total women (C2016_A  First major  Personal and Culinary Services  Bachelor's degree),Grand total (C2016_A  First major  Education  Bachelor's degree),Grand total men (C2016_A  First major  Education  Bachelor's degree),Grand total women (C2016_A  First major  Education  Bachelor's degree),Grand total (C2016_A  First major  Engineering  Bachelor's degree),Grand total men (C2016_A  First major  Engineering  Bachelor's degree),Grand total women (C2016_A  First major  Engineering  Bachelor's degree),Grand total (C2016_A  First major  Engineering Technologies and Engineering-related Fields  Bachelor's degree),Grand total men (C2016_A  First major  Engineering Technologies and Engineering-related Fields  Bachelor's degree),Grand total women (C2016_A  First major  Engineering Technologies and Engineering-related Fields  Bachelor's degree),Grand total (C2016_A  First major  Foreign Languages  Literatures  and Linguistics  Bachelor's degree),Grand total men (C2016_A  First major  Foreign Languages  Literatures  and Linguistics  Bachelor's degree),Grand total women (C2016_A  First major  Foreign Languages  Literatures  and Linguistics  Bachelor's degree),Grand total (C2016_A  First major  Family and Consumer Sciences/Human Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Family and Consumer Sciences/Human Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Family and Consumer Sciences/Human Sciences  Bachelor's degree),Grand total (C2016_A  First major  Legal Professions and Studies  Bachelor's degree),Grand total men (C2016_A  First major  Legal Professions and Studies  Bachelor's degree),Grand total women (C2016_A  First major  Legal Professions and Studies  Bachelor's degree),Grand total (C2016_A  First major  English Language and Literature/Letters  Bachelor's degree),Grand total men (C2016_A  First major  English Language and Literature/Letters  Bachelor's degree),Grand total women (C2016_A  First major  English Language and Literature/Letters  Bachelor's degree),Grand total (C2016_A  First major  Liberal Arts and Sciences  General Studies and Humanities  Bachelor's degree),Grand total men (C2016_A  First major  Liberal Arts and Sciences  General Studies and Humanities  Bachelor's degree),Grand total women (C2016_A  First major  Liberal Arts and Sciences  General Studies and Humanities  Bachelor's degree),Grand total (C2016_A  First major  Library Science  Bachelor's degree),Grand total men (C2016_A  First major  Library Science  Bachelor's degree),Grand total women (C2016_A  First major  Library Science  Bachelor's degree),Grand total (C2016_A  First major  Biological and Biomedical Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Biological and Biomedical Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Biological and Biomedical Sciences  Bachelor's degree),Grand total (C2016_A  First major  Mathematics and Statistics  Bachelor's degree),Grand total men (C2016_A  First major  Mathematics and Statistics  Bachelor's degree),Grand total women (C2016_A  First major  Mathematics and Statistics  Bachelor's degree),Grand total (C2016_A  First major  Military Technologies and Applied Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Military Technologies and Applied Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Military Technologies and Applied Sciences  Bachelor's degree),Grand total (C2016_A  First major  Multi/Interdisciplinary Studies  Bachelor's degree),Grand total men (C2016_A  First major  Multi/Interdisciplinary Studies  Bachelor's degree),Grand total women (C2016_A  First major  Multi/Interdisciplinary Studies  Bachelor's degree),Grand total (C2016_A  First major  Parks  Recreation  Leisure and Fitness Studies  Bachelor's degree),Grand total men (C2016_A  First major  Parks  Recreation  Leisure and Fitness Studies  Bachelor's degree),Grand total women (C2016_A  First major  Parks  Recreation  Leisure and Fitness Studies  Bachelor's degree),Grand total (C2016_A  First major  Philosophy and Religious Studies  Bachelor's degree),Grand total men (C2016_A  First major  Philosophy and Religious Studies  Bachelor's degree),Grand total women (C2016_A  First major  Philosophy and Religious Studies  Bachelor's degree),Grand total (C2016_A  First major  Theology and Religious Vocations  Bachelor's degree),Grand total men (C2016_A  First major  Theology and Religious Vocations  Bachelor's degree),Grand total women (C2016_A  First major  Theology and Religious Vocations  Bachelor's degree),Grand total (C2016_A  First major  Physical Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Physical Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Physical Sciences  Bachelor's degree),Grand total (C2016_A  First major  Science Technologies/Technicians  Bachelor's degree),Grand total men (C2016_A  First major  Science Technologies/Technicians  Bachelor's degree),Grand total women (C2016_A  First major  Science Technologies/Technicians  Bachelor's degree),Grand total (C2016_A  First major  Psychology  Bachelor's degree),Grand total men (C2016_A  First major  Psychology  Bachelor's degree),Grand total women (C2016_A  First major  Psychology  Bachelor's degree),Grand total (C2016_A  First major  Homeland Security  Law Enforcement  Firefighting  and Related Protective Service  Bachelor's degree),Grand total men (C2016_A  First major  Homeland Security  Law Enforcement  Firefighting  and Related Protective Service  Bachelor's degree),Grand total women (C2016_A  First major  Homeland Security  Law Enforcement  Firefighting  and Related Protective Service  Bachelor's degree),Grand total (C2016_A  First major  Public Administration and Social Service Professions  Bachelor's degree),Grand total men (C2016_A  First major  Public Administration and Social Service Professions  Bachelor's degree),Grand total women (C2016_A  First major  Public Administration and Social Service Professions  Bachelor's degree),Grand total (C2016_A  First major  Social Sciences  Bachelor's degree),Grand total men (C2016_A  First major  Social Sciences  Bachelor's degree),Grand total women (C2016_A  First major  Social Sciences  Bachelor's degree),Grand total (C2016_A  First major  Construction Trades  Bachelor's degree),Grand total men (C2016_A  First major  Construction Trades  Bachelor's degree),Grand total women (C2016_A  First major  Construction Trades  Bachelor's degree),Grand total (C2016_A  First major  Mechanic and Repair Technologies/Technicians  Bachelor's degree),Grand total men (C2016_A  First major  Mechanic and Repair Technologies/Technicians  Bachelor's degree),Grand total women (C2016_A  First major  Mechanic and Repair Technologies/Technicians  Bachelor's degree),Grand total (C2016_A  First major  Precision Production  Bachelor's degree),Grand total men (C2016_A  First major  Precision Production  Bachelor's degree),Grand total women (C2016_A  First major  Precision Production  Bachelor's degree),Grand total (C2016_A  First major  Transportation and Materials Moving  Bachelor's degree),Grand total men (C2016_A  First major  Transportation and Materials Moving  Bachelor's degree),Grand total women (C2016_A  First major  Transportation and Materials Moving  Bachelor's degree),Grand total (C2016_A  First major  Visual and Performing Arts  Bachelor's degree),Grand total men (C2016_A  First major  Visual and Performing Arts  Bachelor's degree),Grand total women (C2016_A  First major  Visual and Performing Arts  Bachelor's degree),Grand total (C2016_A  First major  Health Professions and Related Programs  Bachelor's degree),Grand total men (C2016_A  First major  Health Professions and Related Programs  Bachelor's degree),Grand total women (C2016_A  First major  Health Professions and Related Programs  Bachelor's degree),Grand total (C2016_A  First major  Business  Management  Marketing  and Related Support Services  Bachelor's degree),Grand total men (C2016_A  First major  Business  Management  Marketing  and Related Support Services  Bachelor's degree),Grand total women (C2016_A  First major  Business  Management  Marketing  and Related Support Services  Bachelor's degree),Grand total (C2016_A  First major  History  Bachelor's degree),Grand total men (C2016_A  First major  History  Bachelor's degree),Grand total women (C2016_A  First major  History  Bachelor's degree),Grand total (C2016_A  First major  Grand total  Bachelor's degree),Grand total men (C2016_A  First major  Grand total  Bachelor's degree),Grand total women (C2016_A  First major  Grand total  Bachelor's degree)
425889,Lincoln Technical Institute-Brockton,Brockton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440952,Lincoln Technical Institute-Lowell,Lowell,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165556,Lincoln Technical Institute-Somerville,Somerville,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166489,Longy School of Music of Bard College,Cambridge,1,33,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166498,Lowell Academy Hairstyling Institute,Lowell,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166595,Mansfield Beauty Schools-Quincy,Quincy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166586,Mansfield Beauty Schools-Springfield,Springfield,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166647,Massachusetts Bay Community College,Wellesley Hills,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166674,Massachusetts College of Art and Design,Boston,1,1273,908,293,,,,,,,,15,9,6,,,,,,,,,,,,,,,,12,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,88,235,,,,,,,,,,350,101,249
167288,Massachusetts College of Liberal Arts,North Adams,1,2091,1535,270,,,,,6,3,3,,,,,,,,,,,,,21,17,4,,,,7,1,6,,,,,,,,,,,,,,,,45,12,33,,,,,,,39,17,22,8,7,1,,,,37,14,23,,,,3,2,1,,,,10,9,1,,,,32,3,29,,,,,,,40,13,27,,,,,,,,,,,,,25,7,18,4,1,3,63,33,30,14,5,9,354,144,210
431594,Massachusetts General Hospital Dietetic Internship,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166683,Massachusetts Institute of Technology,Cambridge,1,18306,1519,1106,,,,,,,,14,4,10,,,,3,2,1,,,,295,192,103,,,,,,,468,236,232,,,,2,1,1,,,,,,,2,1,1,6,2,4,,,,89,15,74,72,58,14,,,,40,20,20,,,,0,0,0,,,,86,50,36,,,,,,,,,,,,,14,10,4,,,,,,,,,,,,,2,2,0,,,,18,10,8,0,0,0,1111,603,508
166692,Massachusetts Maritime Academy,Buzzards Bay,1,825,610,385,,,,,21,15,6,,,,,,,,,,,,,,,,,,,,,,143,138,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,4,,,,,,,,,,,,,,,,60,55,5,,,,,,,38,26,12,,,,278,246,32
166805,Massachusetts School of Barbering,Quincy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369002,Massachusetts School of Law,Andover,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166823,Massasoit Community College,Brockton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166656,MCPHS University,Boston,1,4867,4213,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,15,26,,,,,,,,,,,,,,,,,,,0,0,0,,,,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,911,249,662,,,,,,,962,268,694
444769,Medical Professional Institute,Malden,1,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166850,Merrimack College,North Andover,1,7751,6121,828,,,,,11,5,6,,,,0,0,0,25,9,16,,,,17,15,2,,,,0,0,0,27,24,3,,,,3,0,3,103,8,95,,,,10,2,8,6,2,4,,,,23,12,11,13,3,10,,,,6,1,5,24,19,5,2,0,2,,,,4,3,1,,,,20,3,17,35,22,13,,,,24,16,8,,,,,,,,,,,,,12,7,5,78,31,47,204,127,77,7,5,2,654,314,340
166869,MGH Institute of Health Professions,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,32,174,,,,,,,206,32,174
166887,Middlesex Community College,Bedford,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425986,Mildred Elley-Pittsfield Campus,Pittsfield,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451264,Millennium Training Institute,Woburn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166911,Montserrat College of Art,Beverly,1,,,,,,,,,,,,,,,,,,,,7,1,6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,17,31,,,,,,,,,,62,20,42
433040,Monty Tech,Fitchburg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414124,Motoring Technical Training Institute,Seekonk,1,231,217,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166939,Mount Holyoke College,South Hadley,1,3858,1932,523,,,,,17,0,17,8,0,8,27,0,27,,,,,,,18,0,18,,,,18,0,18,,,,,,,14,0,14,,,,,,,36,0,36,,,,,,,107,0,107,19,0,19,,,,17,0,17,,,,4,0,4,,,,23,0,23,,,,48,0,48,,,,,,,132,0,132,,,,,,,,,,,,,32,0,32,,,,,,,20,0,20,540,0,540
166948,Mount Ida College,Newton,1,2319,1467,433,,2,0,2,,,,,,,1,1,0,,,,16,12,4,,,,4,2,2,5,0,5,,,,,,,,,,,,,,,,1,1,0,0,0,0,,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,13,2,11,24,14,10,0,0,0,1,1,0,,,,,,,,,,,,,9,2,7,59,1,58,38,27,11,,,,179,64,115
166957,Mount Wachusett Community College,Gardner,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165635,National Aviation Academy of New England,Bedford,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441478,National Graduate School of Quality Management,Falmouth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,49,11,,,,60,49,11
488323,National Personal Training Institute of Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164438,New England College of Business and Finance,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,24,64,,,,88,24,64
167093,New England College of Optometry,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,1,0,1
373678,New England Hair Academy,Malden,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167215,New England Law-Boston,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167181,New England School of Acupuncture,Newton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167224,New England School of Photography,Boston,1,71,37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468963,New England Tractor Trailer Training School of Massachusetts,North Andover,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167251,Newbury College,Brookline,1,2593,2052,266,,,,,,,,,,,,,,10,3,7,,,,4,4,0,8,4,4,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1,1,0,9,4,5,,,,,,,,,,,,,12,3,9,15,6,9,,,,,,,,,,,,,,,,,,,18,7,11,10,4,6,49,21,28,,,,136,57,79
167260,Nichols College,Dudley,1,2275,1881,326,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,,,33,29,4,,,,,,,,,,,,,14,4,10,23,11,12,,,,,,,,,,,,,,,,,,,,,,,,,206,115,91,2,2,0,284,164,120
167297,North Bennet Street School,Boston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167312,North Shore Community College,Danvers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167358,Northeastern University,Boston,1,50523,14388,2797,,,,,38,13,25,77,31,46,4,1,3,204,51,153,2,0,2,135,107,28,,,,,,,667,519,148,0,0,0,25,3,22,,,,,,,34,11,23,2,0,2,,,,324,124,200,40,23,17,,,,,,,,,,3,2,1,,,,52,28,24,,,,175,40,135,79,45,34,26,2,24,406,183,223,,,,,,,,,,,,,152,76,76,499,92,407,1034,580,454,22,9,13,4000,1940,2060
482705,Northeastern University Professional Advancement Network,Boston,1,,,,,,,,10,4,6,,,,,,,24,9,15,,,,34,29,5,,,,,,,,,,6,6,0,0,0,0,,,,,,,4,2,2,19,2,17,,,,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,9,1,8,,,,12,2,10,10,2,8,,,,,,,,,,,,,5,2,3,124,24,100,280,128,152,0,0,0,544,211,333
167376,Northern Essex Community College,Haverhill,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217606,Northpoint Bible College,Haverhill,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,16
167455,Pine Manor College,Chestnut Hill,1,764,542,162,,,,,,,,,,,,,,0,0,0,,,,,,,,,,7,0,7,,,,,,,,,,,,,,,,2,0,2,0,0,0,,,,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,8,1,7,,,,,,,7,0,7,,,,,,,,,,,,,0,0,0,1,0,1,10,0,10,1,0,1,46,1,45
167464,Pope St John XXIII National Seminary,Weston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167525,Quincy College,Quincy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167534,Quinsigamond Community College,Worcester,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167598,Regis College,Weston,1,2023,1704,267,,,,,,,,,,,,,,12,5,7,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,,,,6,1,5,10,3,7,,,,15,3,12,,,,,,,0,0,0,16,5,11,,,,,,,0,0,0,,,,11,2,9,,,,9,1,8,10,5,5,,,,,,,,,,,,,1,0,1,232,28,204,22,11,11,1,1,0,347,65,282
165750,Rob Roy Academy-Fall River,Fall River,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167039,Rob Roy Academy-New Bedford,New Bedford,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168032,Rob Roy Academy-Taunton,Taunton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373696,Rob Roy Academy-Worcester,Worcester,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167631,Roxbury Community College,Roxbury Crossing,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167677,Saint John's Seminary,Brighton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0
167729,Salem State University,Salem,1,5164,3868,1093,,1,0,1,,,,,,,,,,78,29,49,,,,18,18,0,,,,139,15,124,,,,,,,9,2,7,,,,,,,63,13,50,18,5,13,,,,105,33,72,12,7,5,,,,,,,66,38,28,4,2,2,,,,28,15,13,,,,144,29,115,146,82,64,82,12,70,65,26,39,,,,,,,,,,,,,81,33,48,193,26,167,366,183,183,51,34,17,1669,602,1067
466523,Salter College-Chicopee,Chicopee,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167738,Salter College-West Boylston,West Boylston,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
